ID,Price
421,22669.39
422,7175.0
423,17423.6
424,16168.14
425,24595.7
426,11995.04
427,33473.59
428,15731.79
429,35053.89
430,30048.26
431,9560.24
432,25709.38
433,39601.63
434,13703.35
435,15882.54
436,16811.9
437,15460.9
438,16294.93
439,31027.81
440,22531.24
441,17786.32
442,17185.37
443,19152.47
444,25504.68
445,17985.78
446,17133.53
447,18648.9
448,15353.55
449,10949.73
450,9843.76
451,23393.89
452,12800.72
453,17844.5
454,27637.67
455,10563.48
456,12406.96
457,22873.4
458,18768.95
459,25205.23
460,28994.0
461,35631.21
462,15867.74
463,10171.49
464,32269.14
465,25479.95
466,10001.68
467,13025.04
468,21216.85
469,11396.79
470,15693.12
471,21045.46
472,24668.52
473,40018.17
474,33019.06
475,8977.02
476,29834.25
477,30668.72
478,15735.0
479,10167.39
480,33178.64
481,12277.14
482,8089.91
483,15165.64
484,26899.34
485,24503.07
486,12722.9
487,19330.2
488,13207.28
489,18687.21
490,8172.47
491,17179.39
492,30193.14
493,12405.71
494,18840.53
495,22985.59
496,11030.14
497,19607.8
498,11357.41
499,19984.57
500,19958.21
501,30650.73
502,22479.6
503,33094.55
504,13782.45
505,9059.3
506,35197.74
507,27557.56
508,10007.8
509,33721.21
510,17466.12
511,43993.64
512,15891.28
513,24101.78
514,24877.05
515,19205.99
516,14012.58
517,14662.86
518,15354.74
519,14398.89
520,9190.48
521,15198.55
522,24160.24
523,13005.19
524,19150.64
525,19288.44
526,26272.46
527,20755.62
528,10500.83
529,36220.57
530,25713.43
531,25900.52
532,10941.97
533,19853.6
534,9663.03
535,35645.14
536,11078.7
537,25751.94
538,18298.0
539,14255.38
540,29339.11
541,9612.67
542,28210.96
543,27855.56
544,26610.41
545,28028.18
546,26102.68
547,12952.3
548,10500.39
549,20476.59
550,9174.84
551,16206.58
552,20372.27
553,45263.84
554,21223.19
555,18340.06
556,46457.5
557,19608.09
558,26676.02
559,41308.56
560,11969.35
561,10281.94
562,16245.59
563,31046.97
564,37717.4
565,10271.52
566,29002.12
567,16730.34
568,25582.16
569,35381.16
570,11264.32
571,21694.23
572,33168.15
573,13835.78
574,29545.13
575,22410.93
576,15655.56
577,12964.45
578,17860.07
579,6716.19
580,32034.91
581,30625.81
582,18108.32
583,13803.91
584,53567.65
585,9145.25
586,13981.86
587,7091.01
588,7975.56
589,22920.51
590,14850.53
591,25339.46
592,6825.36
593,20230.03
594,43957.76
595,26490.62
596,32051.46166666667
597,7450.53
598,33783.37
599,14808.85
600,20267.59
601,16224.75
602,8939.25
603,33379.45
604,44441.8
605,32480.95
606,16607.43
607,21553.58
608,16222.12
609,19611.6
610,15283.07
611,17999.14
612,45946.35
613,17240.87
614,28100.11
615,9536.19
616,7582.56
617,24997.96
618,6024.66
619,25636.61
620,13329.8
621,8796.73
622,30998.43
623,31943.72
624,9767.96
625,16030.9
626,66264.52
627,14396.98
628,21236.94
629,16516.23
630,15944.12
631,9488.12
632,11862.45
633,20605.98
634,16305.49
635,14989.46
636,28900.14
637,14328.74
638,12049.53
639,16390.45
640,15454.69
641,6327.37
642,11651.17
643,12192.34
644,28980.54
645,8035.81
646,35092.9
647,27191.05
648,27404.69
649,9783.77
650,11169.46
651,18647.45
652,52886.36
653,32644.59
654,8439.15
655,11088.07
656,14255.6
657,16419.98
658,30988.76
659,32217.35
660,27485.06
661,15418.22
662,33687.06
663,27699.87
664,11361.9
665,10884.04
666,14136.62
667,47507.15
668,19139.71
669,29123.3
670,9443.82
671,20418.23
672,23060.09
673,22989.67
674,13143.96
675,11696.56
676,14324.89
677,18788.51
678,12734.76
679,14221.45
680,32061.35
681,26919.61
682,28436.89
683,29210.41
684,14343.29
685,18220.89
686,29579.85
687,19044.24
688,18513.85
689,34427.29
690,25022.0
691,26259.28
692,29295.25
693,7940.87
694,24692.92
695,22519.9
696,8383.15
697,12103.68
698,17957.58
699,9439.37
700,12620.97
701,14621.53
702,30196.33
703,6769.72
704,26670.3
705,22185.53
706,20704.72
707,13933.62
708,9459.4
709,28377.21
710,21708.74
711,17443.23
712,44218.51
713,22378.85
714,38512.35
715,7125.95
716,16795.54
717,23917.8
718,26329.4
719,30392.57
720,12557.05
721,12248.24
722,26300.06
723,29465.67
724,17437.07
725,11205.49
726,19418.45
727,14770.83
728,35049.27
729,23395.16
730,35144.18
731,14348.41
732,14437.0
733,18726.18
734,22214.76
735,18474.5
736,18288.96
737,16801.39
738,16324.95
739,28280.48
740,6962.32
741,6820.01
742,9430.9
743,21584.92
744,17051.28
745,18302.66
746,28982.8
747,34125.27
748,15585.21
749,32735.95
750,18749.07
751,15929.25
752,35521.78
753,31431.63
754,32414.81
755,9172.8
756,11684.6
757,16103.33
758,18254.65
759,11989.83
760,31095.94
761,33542.91
762,17243.76
763,24532.78
764,36268.03
765,25226.63
766,16405.93
767,14595.27
768,39931.58
769,20966.22
770,50413.21
771,17556.39
772,18822.97
773,16915.89
774,27186.18
775,39060.17
776,19329.2
777,20442.41
778,27241.25
779,17687.12
780,31340.99
781,16993.46
782,29388.49
783,9681.55
784,33922.3
785,12922.53
786,10851.99
787,40630.23
788,18319.88
789,26318.54
790,16825.71
791,17206.43
792,41076.3
793,33004.61
794,30224.07
795,40171.11
796,21861.35
797,35135.77
798,23591.92
799,12962.82
800,32281.08
801,15445.12
802,26047.01
803,13547.17
804,14164.72
805,17216.09
806,24723.16
807,15720.13
808,16196.22
809,10521.04
810,15063.14
811,24609.17
812,13396.4
813,7677.93
814,14589.99
815,30425.2
816,39967.53
817,9664.56
818,16171.99
819,25547.33
820,23732.38
821,13287.07
822,19855.31
823,8275.98
824,19314.56
825,14085.85
826,13550.43
827,31686.78
828,27545.61
829,19170.89
830,18593.6
831,17296.59
832,17844.11
833,8913.65
834,19006.72
835,15560.63
836,24249.48
837,44458.71
838,16163.74
839,39215.19
840,6326.88
841,24239.26
842,25487.77
843,12163.29
844,12127.85
845,24649.67
846,9445.19
847,18546.5
848,22459.34
849,38730.0
850,6206.74
851,9161.86
852,26004.66
853,14266.55
854,18206.54
855,20664.71
856,23680.29
857,15140.64
858,18644.36
859,15920.58
860,14420.21
861,18761.62
862,21092.91
863,23043.61
864,11135.48
865,45319.27
866,26103.75
867,7036.13
868,15351.38
869,15153.93
870,24515.86
871,27288.56
872,12738.74
873,36978.7
874,56981.41
875,15340.94
876,18265.42
877,31832.57
878,13109.0
879,19437.23
880,31180.83
881,41575.47
882,32393.12
883,20235.58
884,9405.29
885,23106.025
886,15098.67
887,11363.9
888,17793.31
889,13251.81
890,33182.76
891,20031.75
892,51118.32
893,21890.93
894,17106.19
895,32656.38
896,6786.6
897,13104.91
898,23319.5
899,14746.96
900,12796.21
901,26616.41
902,32483.15
903,16830.58
904,36605.4
905,14707.63
906,28846.75
907,16547.09
908,51974.81
909,31106.07
910,15463.43
911,23684.54
912,18947.25
913,12017.54
914,30861.68
915,41203.55
916,28172.29
917,21222.04
918,12609.52
919,15820.35
920,8056.05
921,37490.52
922,34893.44
923,10499.87
924,23839.37
925,10839.62
926,33477.29
927,30196.27
928,15568.97
929,17278.0
930,34053.28
931,22888.53
932,12260.6
933,20888.73
934,17346.75
935,48999.51
936,24652.92
937,13161.87
938,34293.91
939,29300.35
940,39302.13
941,21179.6
942,24810.83
943,14551.81
944,15398.11
945,31262.09
946,12058.93
947,30799.59
948,15098.8
949,8591.38
950,42083.02
951,8544.1
952,19951.73
953,13523.32
954,43137.65
955,21225.03
956,18033.57
957,30004.33
958,6950.02
959,12202.6975
960,48835.01
961,18367.55
962,40874.17
963,20678.41
964,26455.89
965,15780.73
966,16650.81
967,33480.34
968,33121.38
969,25253.26
970,15371.16
971,54197.49
972,31150.31
973,29404.82
974,35817.96
975,20723.025
976,17353.57
977,16938.42
978,15662.05
979,34306.84
980,32682.88
981,8125.29
982,14259.55
983,24256.42
984,16900.08
985,11537.7
986,9217.26
987,22506.71
988,26029.93
989,28748.0
990,39606.55
991,14823.78
992,39310.43
993,32769.68
994,14770.13
995,8238.27
996,13886.89
997,16984.88
998,44248.62
999,33185.10633333333
1000,14754.07
1001,14871.39
1002,15690.18
1003,16387.91
1004,8407.09
1005,23099.69
1006,13485.95
1007,7118.79
1008,9940.49
1009,15114.87
1010,48402.79
1011,49435.42
1012,18907.75
1013,16440.6
1014,32988.62
1015,15011.63
1016,12955.35
1017,51434.45
1018,14119.09
1019,8351.99
1020,23059.43
1021,47530.41
1022,25636.61
1023,29562.91
1024,17308.95
1025,8423.78
1026,55915.93
1027,30176.93
1028,30598.65
1029,16000.92
1030,7459.95
1031,15796.72
1032,18488.3
1033,21655.76
1034,15022.0
1035,20436.98
1036,19543.72
1037,38916.17
1038,28632.57
1039,14621.84
1040,12891.67
1041,9840.66
1042,25920.03
1043,13623.98
1044,31116.96
1045,11630.14
1046,13715.07
1047,13078.82
1048,7009.99
1049,41266.34
1050,6806.02
1051,11220.82
1052,34270.63
1053,11437.25
1054,17094.76
1055,16376.15
1056,37018.64
1057,6641.78
1058,20174.54
1059,24557.65
1060,11063.08
1061,6407.43
1062,12752.22
1063,11135.13
1064,34761.07
1065,29048.81
1066,12231.25
1067,13909.53
1068,41892.94
1069,14421.78
1070,6726.7
1071,19537.87
1072,20924.35
1073,12665.95
1074,13958.81
1075,17014.02
1076,13295.58
1077,13978.53
1078,9804.6
1079,12365.35
1080,22972.5
1081,11481.71
1082,11246.09
1083,17718.65
1084,17547.02
1085,16082.57
1086,7834.28
1087,27512.68
1088,6876.66
1089,12035.51
1090,14592.4
1091,10318.71
1092,48329.31
1093,11614.54
1094,15467.41
1095,33325.57
1096,21830.9
1097,18453.13
1098,17000.76
1099,14390.84
1100,20764.07
1101,31604.46
1102,26139.83
1103,10591.08
1104,22458.83
1105,12752.43
1106,11413.85
1107,28706.65
1108,25492.02
1109,11235.28
1110,18794.85
1111,22080.09
1112,13786.01
1113,30778.71
1114,16862.98
1115,11253.96
1116,8835.0
1117,25464.36
1118,30029.43
1119,17505.03
1120,21351.56
1121,41416.0
1122,18219.03
1123,18895.41
1124,27551.96
1125,45546.77
1126,20477.47
1127,17458.05
1128,26792.73
1129,38868.79
1130,21541.22
1131,32554.44
1132,16927.0
1133,7686.4
1134,51037.18
1135,27397.54
1136,15867.256666666668
1137,15279.56
1138,15937.93
1139,20837.4
1140,11012.87
1141,28089.61
1142,21326.9
1143,28920.8
1144,30859.13
1145,14005.72
1146,11273.83
1147,26841.49
1148,16229.4
1149,21223.12
1150,7436.72
1151,16003.99
1152,11920.38
1153,40824.01
1154,49642.47
1155,32022.35
1156,29055.55
1157,17066.42
1158,11799.11
1159,12673.12
1160,16943.75
1161,11617.0
1162,26664.26
1163,56166.78
1164,13015.53
1165,26962.22
1166,13829.3
1167,22533.05
1168,21396.91
1169,19337.68
1170,40174.56
1171,28185.93
1172,21354.26
1173,18955.28
1174,9952.39
1175,16955.59
1176,12666.03
1177,16674.25
1178,29132.27
1179,9098.93
1180,24208.7
1181,31922.78
1182,19250.4
1183,20761.46
1184,14017.63
1185,17473.6
1186,24126.77
1187,35293.05
1188,15114.09
1189,15796.85
1190,44962.79
1191,13650.0
1192,13824.7
1193,24637.98
1194,7204.18
1195,6783.65
1196,11353.42
1197,14504.43
1198,19112.94
1199,29590.85
1200,24111.54
1201,11893.56
1202,10801.67
1203,27147.41
1204,10518.75
1205,6677.77
1206,18150.92
1207,35481.57
1208,37311.87
1209,33571.17
1210,6942.06
1211,14189.94
1212,9403.25
1213,29598.41
1214,17155.8
1215,14948.95
1216,20409.35
1217,18870.66
1218,29122.55
1219,36646.17
1220,14447.54
1221,15255.24
1222,6923.12
1223,26345.67
1224,13893.71
1225,16002.96
1226,29096.41
1227,41767.08
1228,24129.12
1229,17524.96
1230,21856.99
1231,30200.69
1232,19021.76
1233,18562.06
1234,13494.49
1235,12362.01
1236,10648.14
1237,21134.29
1238,22091.89
1239,24755.37
1240,21940.23
1241,50152.68
1242,32126.63
1243,19143.7
1244,14452.85
1245,22909.28
1246,38005.22
1247,29654.48
1248,20139.89
1249,13495.22
1250,10013.43
1251,26353.44
1252,12835.17
1253,26943.41
1254,12247.32
1255,22396.38
1256,36089.98
1257,9884.77
1258,15068.04
1259,24647.83
1260,30582.3
1261,41403.43
1262,22793.96
1263,22829.07
1264,15009.53
1265,28090.92
1266,36570.4
1267,12424.94
1268,13895.56
1269,18520.76
1270,43408.33
1271,29552.33
1272,14759.62
1273,18955.14
1274,17204.02
1275,16089.19
1276,36163.34
1277,14586.09
1278,9952.58
1279,20480.67
1280,17062.4
1281,12310.53
1282,17927.92
1283,27780.65
1284,18702.39
1285,25355.57
1286,14878.51
1287,12966.0
1288,9475.89
1289,7548.47
1290,20503.95
1291,16730.2
1292,14833.89
1293,13930.12
1294,27904.43
1295,12786.716666666667
1296,20328.55
1297,7346.39
1298,14007.37
1299,21222.01
1300,11178.64
1301,18402.95
1302,17160.77
1303,15790.22
1304,22504.5
1305,22237.52
1306,14893.68
1307,8079.15
1308,47124.31
1309,14407.9
1310,14360.83
1311,24704.18
1312,33577.28
1313,13208.72
1314,17238.87
1315,17742.88
1316,25725.91
1317,13380.96
1318,22176.18
1319,31706.46
1320,12360.55
1321,18809.15
1322,34649.98
1323,15145.01
1324,34119.61
1325,29302.16
1326,32497.39
1327,27813.57
1328,51858.44
1329,9613.0
1330,17881.67
1331,34036.2
1332,11885.92
1333,24392.66
1334,13514.63
1335,39865.67
1336,13216.12
1337,12577.97
1338,23602.99
1339,29500.56
1340,38888.12
1341,45997.01
1342,8913.48
1343,11777.65
1344,15935.64
1345,26951.95
1346,27052.43
1347,21265.73
1348,12564.87
1349,22652.77
1350,16957.66
1351,39754.64
1352,20463.25
1353,10339.94
1354,25548.59
1355,11577.78
1356,11208.63
1357,18542.48
1358,23371.61
1359,10370.0
1360,11513.51
1361,47051.81
1362,9562.33
1363,44174.66
1364,25368.44
1365,10894.01
1366,9309.69
1367,25186.38
1368,31260.57
1369,20927.07
1370,33271.92
1371,26036.69
1372,44174.7
1373,12910.72
1374,37607.64
1375,29532.39
1376,25870.01
1377,14178.5
1378,7321.74
1379,14861.58
1380,10951.61
1381,15237.69
1382,42280.82
1383,44557.6
1384,16072.83
1385,32564.68
1386,15201.9
1387,28182.95
1388,18706.51
1389,13966.81
1390,11625.6
1391,20261.53
1392,12511.19
1393,18366.43
1394,33604.05
1395,35949.24
1396,16049.49
1397,19382.41
1398,34969.97
1399,23369.63
1400,17244.25
1401,8823.54
1402,13865.91
1403,37820.05
1404,41814.05
1405,13372.53
1406,16816.13
1407,20748.46
1408,17209.07
1409,42733.78
1410,12070.05
1411,9319.41
1412,10091.86
1413,15955.02
1414,16082.76
1415,22294.07
1416,10581.12
1417,16362.38
1418,19965.15
1419,9365.81
1420,30723.49
1421,57294.61
1422,11595.94
1423,35036.79
1424,17475.29
1425,8564.52
1426,10671.96
1427,16302.71
1428,17788.17
1429,47147.3
1430,16206.83
1431,30980.61
1432,24762.02
1433,36913.22
1434,12516.04
1435,26789.91
1436,33865.11
1437,42626.71
1438,25705.2
1439,23078.77
1440,25965.53
1441,40545.05
1442,9507.41
1443,14038.21
1444,28380.41
1445,27097.63
1446,28530.91
1447,24473.27
1448,14405.56
1449,16495.46
1450,14104.72
1451,28236.81
1452,30810.87
1453,40826.2
1454,17555.66
1455,15780.54
1456,20193.96
1457,31835.99
1458,7392.29
1459,8548.74
1460,12709.84
1461,20248.09
1462,30199.07
1463,6998.43
1464,6446.61
1465,14596.49
1466,36252.08
1467,11747.94
1468,21273.1
1469,14331.98
1470,31735.76
1471,8699.62
1472,11207.15
1473,14664.92
1474,11420.1
1475,22131.01
1476,19816.49
1477,11238.94
1478,19278.92
1479,19774.53
1480,33943.33
1481,19648.6
1482,15492.02
1483,18530.63
1484,22831.71
1485,13356.34
1486,15206.32
1487,20835.0
1488,16623.01
1489,14812.02
1490,15984.52
1491,14310.42
1492,52701.71
1493,40554.93
1494,17580.91
1495,17435.28
1496,33900.34
1497,12680.56
1498,17325.66
1499,20748.53
1500,33597.49
1501,18373.16
1502,26448.54
1503,18442.6
1504,12285.4
1505,27632.24
1506,31285.26
1507,9153.51
1508,12932.42
1509,16229.43
1510,26338.36
1511,25452.35
1512,55439.89
1513,19399.03
1514,35491.34
1515,10895.68
1516,25267.51
1517,34059.05
1518,16800.6
1519,15697.42
1520,17173.54
1521,12089.62
1522,26256.38
1523,30545.81
1524,10439.2
1525,27848.36
1526,44434.5
1527,20118.61
1528,17103.87
1529,16809.2
1530,17205.38
1531,11377.18
1532,18992.84
1533,53866.55
1534,16031.97
1535,18858.79
1536,20367.65
1537,12896.13
1538,17369.25
1539,46638.01
1540,10698.31
1541,11689.52
1542,34800.81
1543,12131.63
1544,6634.71
1545,19609.75
1546,31952.71
1547,36876.61
1548,17684.27
1549,12120.77
1550,20519.67
1551,17884.17
1552,12734.28
1553,16191.68
1554,12607.71
1555,13596.19
1556,21409.87
1557,14929.94
1558,15670.77
1559,20585.21
1560,9417.24
1561,22767.14
1562,14391.32
1563,22784.8
1564,8030.13
1565,15524.61
1566,10107.1
1567,14780.45
1568,37807.34
1569,10604.08
1570,30893.92
1571,10237.12
1572,35402.64
1573,14538.42
1574,13563.74
1575,11847.86
1576,15960.16
1577,36388.44
1578,18536.2
1579,15447.0
1580,8581.29
1581,22799.46
1582,11919.94
1583,15550.55
1584,22126.15
1585,15360.52
1586,16659.43
1587,11253.39
1588,19022.93
1589,13130.06
1590,18279.0
1591,16844.01
1592,6662.6
1593,14727.47
1594,25102.57
1595,16209.18
1596,34805.54
1597,29314.35
1598,37350.06
1599,46247.92
1600,31321.67
1601,20971.62
1602,28325.12
1603,13712.05
1604,21991.39
1605,17572.86
1606,15487.97
1607,16295.93
1608,12046.25
1609,40875.83
1610,14420.07
1611,19078.22
1612,28704.24
1613,13946.0
1614,17073.18
1615,29454.75
1616,21973.82
1617,10908.75
1618,7599.95
1619,23635.1
1620,30874.86
1621,8425.68
1622,54672.47
1623,17644.35
1624,21337.93
1625,13491.36
1626,18896.28
1627,14461.82
1628,15138.73
1629,32892.22
1630,9249.74
1631,21885.78
1632,14305.58
1633,14236.1
1634,36753.61
1635,7963.56
1636,38706.92
1637,21582.16
1638,27989.21
1639,27743.92
1640,25310.5
1641,23416.92
1642,27171.63
1643,8764.66
1644,12030.95
1645,23138.92
1646,16893.11
1647,29509.43
1648,18205.32
1649,14259.41
1650,15373.79
1651,20510.17
1652,21001.59
1653,45382.36
1654,35377.98
1655,10517.96
1656,16418.82
1657,13038.82
1658,9822.97
1659,28452.68
1660,33911.21
1661,23449.91
1662,27151.32
1663,11365.19
1664,9516.67
1665,10595.63
1666,15891.07
1667,23767.79
1668,16156.96
1669,30848.75
1670,16595.68
1671,14148.2
1672,9161.15
1673,12889.35
1674,11464.06
1675,43178.5
1676,35624.96
1677,23082.18
1678,13255.32
1679,17770.6
1680,9364.79
1681,17861.94
1682,13782.84
1683,22548.86
1684,18424.72
1685,22852.09
1686,32857.14
1687,19653.42
1688,32466.26
1689,22607.12
1690,18540.31
1691,9194.32
1692,20430.76
1693,7816.77
1694,29852.14
1695,17963.15
1696,32900.95
1697,18628.5
1698,12586.8
1699,13524.94
1700,45402.76
1701,21243.32
1702,22548.56
1703,9237.34
1704,9040.16
1705,16830.08
1706,12218.66
1707,32762.345
1708,23924.26
1709,26322.46
1710,25024.14
1711,25935.14
1712,16138.33
1713,13525.13
1714,21423.32
1715,9500.86
1716,23025.2
1717,16058.6
1718,37619.39
1719,15988.05
1720,29689.42
1721,14320.02
1722,12231.25
1723,18999.5
1724,46153.6
1725,16878.345
1726,16761.29
1727,19013.22
1728,28074.11
1729,17232.79
1730,11062.72
1731,7995.3
1732,10509.17
1733,45430.91
1734,20799.04
1735,11780.68
1736,13632.23
1737,13027.42
1738,7445.08
1739,28852.99
1740,36457.3
1741,38023.41
1742,6944.14
1743,17848.74
1744,8906.21
1745,8656.67
1746,29662.41
1747,14029.18
1748,19624.11
1749,36110.91
1750,34395.71
1751,33805.32
1752,30231.98
1753,13062.28
1754,11338.79
1755,21072.38
1756,8096.2
1757,52519.47
1758,29914.07
1759,30006.29
1760,25381.49
1761,33169.01
1762,13285.34
1763,16034.64
1764,21020.7
1765,7594.98
1766,32257.32
1767,18290.67
1768,14586.16
1769,10425.72
1770,21973.43
1771,18503.98
1772,22350.55
1773,19903.07
1774,23480.56
1775,14237.63
1776,17909.75
1777,15955.92
1778,15722.51
1779,34406.23
1780,25224.25
1781,16444.56
1782,16759.54
1783,24132.59
1784,16644.87
1785,14507.33
1786,13039.81
1787,44309.74
1788,18592.63
1789,57156.6
1790,16021.76
1791,26565.09
1792,6951.39
1793,9072.58
1794,13214.48
1795,10232.87
1796,12909.05
1797,18032.68
1798,19681.62
1799,36043.93
1800,15682.38
1801,22896.65
1802,13294.53
1803,10314.41
1804,37509.24
1805,13133.04
1806,13149.12
1807,16722.36
1808,20662.08
1809,12296.4
1810,26916.5
1811,10992.06
1812,8247.54
1813,16928.65
1814,32896.71
1815,21550.87
1816,30042.98
1817,25225.68
1818,6760.21
1819,29064.83
1820,15931.34
1821,13176.83
1822,32134.15
1823,23836.48
1824,22289.67
1825,34057.62
1826,14561.07
1827,43228.31
1828,10879.15
1829,27514.56
1830,18691.61
1831,13271.09
1832,13536.78
1833,11966.1
1834,11625.84
1835,14783.53
1836,10142.1
1837,13846.79
1838,8237.22
1839,19825.66
1840,8687.65
1841,14454.51
1842,14426.97
1843,21390.92
1844,17854.24
1845,10944.0
1846,37948.21
1847,20839.24
1848,25495.98
1849,12095.16
1850,14097.48
1851,10427.49
1852,26209.92
1853,13685.33
1854,31465.93
1855,18943.58
1856,14649.11
1857,25082.1
1858,15525.82
1859,17324.98
1860,7156.86
1861,13860.24
1862,36529.5
1863,7831.61
1864,9650.18
1865,43861.33
1866,19640.45
1867,34438.16
1868,20120.37
1869,15422.24
1870,21089.54
