ID,Price
308,37456.46344072036
309,7937.170967553698
310,27032.80710244858
311,18471.918616057756
312,20120.735161730212
313,18685.21437263555
314,15465.264177781572
315,20957.300263120116
316,16680.611438655007
317,18483.049183315416
318,17037.67049657672
319,28663.829206121605
320,10107.795361835533
321,25241.08105136662
322,19971.01851244891
323,17209.069028678477
324,25430.239668312228
325,12642.379228516887
326,26758.52555277345
327,14360.587951849036
328,42471.86400018718
329,15367.566813670855
330,24152.728283371318
331,14409.918353200848
332,19394.901723843606
333,15505.244005276965
334,13564.842710915134
335,24152.728283371318
336,16488.459151437386
337,12366.69228573097
338,9248.041138958388
339,13507.335067978363
340,15038.933626318396
341,20507.3465201595
342,11846.147899358435
343,29801.828595345836
344,16211.761870107577
345,23549.77080475536
346,24943.44149522221
347,22124.389480615293
348,30689.53154183806
349,16598.975016905235
350,25325.3314439135
351,13988.18044925752
352,15397.43768836524
353,21812.81887293418
354,10271.340180471503
355,14716.229975967204
356,13108.217290054887
357,25676.026361710214
358,37466.13331754838
359,27080.99072973019
360,29627.29735790335
361,14037.94814820563
362,17690.732407535335
363,18148.670848954545
364,10501.048201799618
365,17545.11877634243
366,14411.8831216481
367,18273.611719432884
368,18340.74448186656
369,26541.11979320715
370,20502.13118957754
371,22980.494958129406
372,12673.625389294852
373,25991.020611218395
374,15071.28252987874
375,34055.31448700231
376,19009.073138203446
377,9253.184641876896
378,17135.68603706478
379,23987.937995981403
380,13007.342795314502
381,24970.926993393863
382,8455.903044313842
383,22460.869842366305
384,11072.23459983125
385,13778.387542786448
386,19816.33668635512
387,31466.570177223955
388,8924.42190610095
389,19165.30232417117
390,34653.47062133878
391,11335.099669364476
392,16662.588254703092
393,9248.041138958388
394,26711.257088134214
395,18307.529425973018
396,17499.4910822439
397,12979.475012057646
398,26342.57841771393
399,36962.916879843826
400,31536.51537877946
401,24664.555196372003
402,13513.84289751828
403,14879.072806880156
404,11568.461784683122
405,9816.805707079957
406,10544.043216286502
407,10168.992098073824
408,14698.813817959202
409,18322.9187361647
410,17570.533367201915
411,13443.914156221348
412,20459.854183090745
413,22741.733985692095
414,17727.3149942245
415,15301.767130177359
416,26541.053118537686
417,19366.873579644165
418,13426.78719667081
419,18065.39295227682
420,26037.406847428247
421,25145.07238677731
422,10319.540883648046
423,16795.75876378426
424,15182.922485043948
425,24840.268050433904
426,15287.078461919258
427,26802.89630257682
428,19598.842498681588
429,38201.19469231019
430,26669.173396280163
431,12128.391092866286
432,23110.98348241767
433,36244.88970387441
434,15505.244005276965
435,15930.166056732358
436,20803.713564124933
437,18458.89009764146
438,18331.104183764302
439,28734.104567568764
440,20146.246231665005
441,18894.80413338329
442,22407.329307233875
443,19035.303547716456
444,27504.01076734416
445,18362.139915133597
446,16503.474711672083
447,20455.86066805517
448,18724.2806733713
449,11973.683271830794
450,11682.443400685077
451,19888.564279614668
452,15098.31455400694
453,19082.61632139589
454,22943.311903456084
455,14053.75862042426
456,16115.362779260118
457,20766.219493378267
458,21089.567677832478
459,26592.63566534402
460,29362.070691526857
461,30301.32811399565
462,19324.363881362253
463,13554.27353808153
464,33081.949727152314
465,26672.430482429114
466,11731.594695005648
467,14325.993937430192
468,25344.781402940385
469,14089.405595082977
470,20340.80585536541
471,20530.160139219824
472,25609.584432382122
473,37466.13331754838
474,31329.883914746704
475,13771.506710690574
476,22857.444965459497
477,25197.98524696216
478,17972.554138534702
479,11217.267142638091
480,31540.520953334533
481,14411.8831216481
482,9103.751813228659
483,14668.39697976939
484,24428.583412864362
485,21239.299078753942
486,15612.583732115812
487,22822.803729372943
488,14940.535967741507
489,23659.801472451174
490,11132.57470336436
491,19413.785718151856
492,25055.002961285078
493,13301.911480767982
494,9863.85603811939
495,20657.88571360706
496,12809.404360193606
497,15827.496168317697
498,15059.546039522187
499,21675.42575990755
500,16689.110829410896
501,23138.375188475708
502,21239.56907778343
503,31246.749826008338
504,10452.849524854902
505,11972.312518824778
506,32821.36982549851
507,25024.363914250476
508,10739.25862745369
509,36167.254507837395
510,19161.27391215158
511,41169.64702943712
512,18217.64471110414
513,24195.673110503925
514,22802.088715391506
515,22370.399618154817
516,17218.589094221123
517,17924.61170404455
518,19413.785718151856
519,13197.144185235637
520,12293.847440134778
521,14066.631491802156
522,35955.49558700366
523,16659.08663295261
524,20671.816250797212
525,20455.86066805517
526,24152.728283371318
527,28845.942923706487
528,11122.10803583593
529,28823.34527835337
530,23169.03458132651
531,22222.82132898479
532,12397.416915518947
533,22489.194675798823
534,13957.05482157402
535,29793.862930583182
536,14249.024571468957
537,16511.701201240106
538,16667.132744680886
539,16777.39854600284
540,24399.29164193425
541,9748.458260275527
542,24682.793748443844
543,23430.414304757574
544,25676.026361710214
545,27090.399038714295
546,25778.68756700075
547,16561.849814273144
548,14346.714753508524
549,22332.5100683877
550,11923.032843977293
551,19472.96847627879
552,20581.890569970918
553,41201.89117240971
554,21085.585162554704
555,15667.614156515983
556,44247.14450126043
557,20372.113504864243
558,25719.462977673098
559,34700.802595419496
560,15912.568965245746
561,12061.924492792237
562,18928.19125304292
563,26499.168544099335
564,37436.74074286851
565,13146.646594184373
566,33139.663194475725
567,18599.84922089905
568,32016.146363121134
569,32257.116037309865
570,14245.325240299648
571,25804.68194248926
572,28637.839227892702
573,18285.69318929331
574,22548.28639609084
575,19111.976720168397
576,16249.788939169066
577,19353.807650542327
578,18331.851760163878
579,9383.766277407567
580,24985.209278874125
581,29689.079016104846
582,16229.39184323352
583,20204.65957750087
584,44306.25018733833
585,11384.936760677909
586,16898.487700117923
587,11074.91520214204
588,10501.048201799618
589,22977.225175176434
590,19000.45711981035
591,20980.693714625093
592,7500.346328177433
593,25634.728243217898
594,48190.00195562989
595,24950.234930958828
596,23619.193217107593
597,10701.902666606773
598,32909.29733974576
599,16934.78867458862
600,20569.568921905775
601,14289.795456275577
602,9368.02008301581
603,36871.5082267401
604,40999.520733011894
605,27853.344178234765
606,17392.96478245068
607,22487.076967967034
608,19786.05637732513
609,17613.386519783788
610,23978.85065959198
611,22423.711537676078
612,41164.65826069913
613,19626.69177336749
614,25911.659975723815
615,10965.421734795616
616,8861.610661496896
617,25251.514840895205
618,10204.411112875561
619,16211.761870107577
620,13109.551762993398
621,11864.660954776582
622,29630.100770171386
623,25931.952859456338
624,8600.917448575752
625,18683.773636669706
626,60982.826526777644
627,17847.57720528424
628,25456.768693033857
629,19614.927578932293
630,18031.59971195064
631,11907.368402802798
632,14197.353797839047
633,25865.43839604038
634,18050.97370383309
635,15792.854628027537
636,26557.89990680955
637,15367.177640733426
638,10949.456123288586
639,17550.17814675908
640,21509.741427854242
641,9976.284413425037
642,14713.956716063964
643,19201.501111239926
644,16691.136958449133
645,10864.454104584096
646,32191.56928722811
647,23124.774103599473
648,22488.039263474784
649,10615.367223662814
650,17846.177048465066
651,21932.67745265536
652,45752.07277367725
653,26627.99348448043
654,13268.425928490156
655,14105.568255564127
656,14773.712779569014
657,18961.23025709861
658,23619.193217107593
659,28111.32654270724
660,22325.784309449085
661,18845.989219361516
662,30836.24203776879
663,22113.624788116955
664,12435.657140750967
665,14930.5604277304
666,16721.709227867286
667,42314.10402330146
668,22455.116100426847
669,30209.86061817047
670,12239.785344046273
671,17102.324820752838
672,24168.799525425115
673,21709.016947832955
674,10815.871843159031
675,20001.510433380077
676,20707.405935442788
677,17222.29770592226
678,13346.189985998468
679,18635.433295709543
680,28489.3970365304
681,22159.401255891727
682,21155.877251281185
683,29363.722648814557
684,18064.4325166195
685,22680.614359818523
686,30111.724486683852
687,19871.216333985005
688,20315.68897063023
689,28728.013105831764
690,23167.319359566667
691,22432.991017267832
692,24311.102508986318
693,8925.63413232343
694,24327.516108981425
695,27485.764482797313
696,12424.675322986594
697,14825.362646820242
698,23109.29963113635
699,12909.12575446314
700,12002.68034403843
701,15487.12131667707
702,25341.167628035466
703,10636.181726905455
704,25649.74807784282
705,22872.017437895294
706,20052.541773201552
707,17464.298943991285
708,13048.61592261532
709,29067.36190389403
710,19859.18264759272
711,22452.908413613513
712,30851.647290283465
713,22932.41438582488
714,33636.989837322246
715,9118.432820847716
716,19347.81211523354
717,26669.866693664142
718,26630.439160461254
719,29749.463817600365
720,12889.770960408528
721,14907.657926324526
722,26672.090795277385
723,30386.19841165869
724,19630.29700445267
725,9544.11094470296
726,19148.516087207143
727,16832.3250029359
728,30717.487457712537
729,21085.585162554704
730,35530.84764592528
731,14388.904953174839
732,16775.881651131054
733,20265.183613845256
734,19610.568186243385
735,15195.54163773529
736,23427.760891661103
737,17677.76719548161
738,22136.835801510046
739,29519.144700956862
740,9248.041138958388
741,9203.650611843032
742,10962.980183294092
743,17728.37772734973
744,15841.602604556627
745,19358.216496657238
746,23214.64205900003
747,33143.239518176175
748,16648.71040376925
749,27634.67040650381
750,16333.362449878894
751,16406.146727400417
752,40819.7418507339
753,31940.36585918631
754,33161.65939705931
755,13108.997345373278
756,14730.370869318835
757,17595.661824881525
758,18687.979776319426
759,14719.394395183906
760,24181.945381847352
761,33545.42726281528
762,19751.765900455383
763,21503.360480251027
764,33419.95125877493
765,22988.759229639218
766,18935.356159995972
767,11859.83463287798
768,32081.241336153966
769,18322.64357755629
770,38050.49246274591
771,22529.25009282247
772,19562.222399542767
773,22016.42461584629
774,22822.120546958748
775,33812.349346434035
776,23422.085418825565
777,16636.953095691355
778,25430.711368468114
779,20010.099661415676
780,32472.02905876534
781,22478.15055744978
782,31629.820887729675
783,13141.580160100173
784,29882.664101852704
785,15996.722475138824
786,14743.903601452694
787,37466.13331754838
788,20908.270814772095
789,26663.722828652793
790,19037.09051884
791,19091.824176614173
792,35654.535586562735
793,31325.89396167031
794,27310.14901890275
795,37553.32105079146
796,26550.08830738281
797,38134.41687851657
798,28956.707655073158
799,12515.835986966065
800,27051.108001650995
801,18535.85837985362
802,19936.593274629467
803,16934.78867458862
804,13930.688368817006
805,18113.301796427655
806,27027.081722848456
807,21029.048569889317
808,11829.948723695488
809,11116.54535036356
810,24253.52100718312
811,20848.602723480733
812,15901.659214963047
813,10307.070924329764
814,18535.91281736253
815,25724.907071422058
816,38405.155910435366
817,11090.04269027567
818,16211.761870107577
819,22478.15055744978
820,20412.448003294707
821,18346.520850117657
822,19250.98488406822
823,12841.332054828064
824,25555.08382635679
825,13608.125167871562
826,14039.270854082273
827,35848.62937362253
828,29358.119353173002
829,10701.902666606773
830,20383.737889969667
831,20767.933542008202
832,23505.89513796532
833,12066.37818487648
834,21796.015887873473
835,18599.84922089905
836,24204.579482146153
837,40372.33531477007
838,13058.792835583161
839,33435.56423516276
840,7977.186743328956
841,23723.038899230836
842,21085.585162554704
843,15561.176780789294
844,12608.616242814669
845,24876.429249299814
846,15988.543692836813
847,16806.44153102246
848,22990.480995551476
849,28281.226640036642
850,10230.161531555066
851,15171.040544816311
852,27032.80710244858
853,16323.94362946641
854,16171.400048533307
855,22461.819600537216
856,20791.649499059622
857,19443.781175489872
858,28926.464285343358
859,16301.074875749055
860,19253.097341154196
861,21766.596936802223
862,20076.502867491454
863,22652.765752582545
864,12430.004829707199
865,35937.64883731094
866,25079.72339916681
867,10360.09819759908
868,17699.33433873097
869,16625.062160434423
870,22500.181647349284
871,22040.642317424365
872,14905.825409320127
873,27390.293986975583
874,49453.41599540715
875,14209.247662550952
876,20409.310910023654
877,26690.706444841828
878,16323.94362946641
879,21781.905902902403
880,27407.97362366582
881,44713.225626467916
882,30370.854150151656
883,14639.586429127081
884,12680.593922678992
885,25989.08422853075
886,20454.354825297556
887,15912.568965245746
888,17508.021668191468
889,16392.513631879745
890,26051.90261056764
891,18377.38278263573
892,43573.359919902265
893,17515.72382768541
894,16420.1073225813
895,29567.509490141543
896,7937.170967553698
897,18357.989095532423
898,24327.516108981425
899,15794.883101129617
900,17002.852409976334
901,21286.159222729817
902,31505.31368355617
903,18675.262991340955
904,39694.091265241615
905,17741.264816150575
906,27736.751137282587
907,18437.21282692981
908,48911.77392750377
909,32489.243479900957
910,18041.87958513774
911,24869.724477233016
912,18125.104556038707
913,16948.24300736254
914,33130.604794464634
915,38919.259342148536
916,28668.0991497753
917,20455.86066805517
918,14474.099355731732
919,22039.480145999547
920,12455.658568190962
921,33139.663194475725
922,33583.51610071057
923,11316.745258392748
924,22695.352966104685
925,9176.717131582076
926,27566.295248054525
927,26972.009658938805
928,9456.01266915658
929,19912.37034401682
930,44566.79483944369
931,24848.69579231615
932,12046.694983464891
933,19303.995250307544
934,19287.444043626645
935,45083.567515810784
936,24621.44230632181
937,16010.582882106866
938,32081.78116500043
939,26766.512593162544
940,37466.13331754838
941,20030.06155239818
942,19710.83355116367
943,17244.504083782143
944,16433.088476555524
945,37017.305230170925
946,12498.8237270242
947,30086.265031408224
948,16581.877081349274
949,11309.799300381208
950,35484.55804752608
951,11125.387041011423
952,17350.827907082436
953,17975.353803089878
954,36682.710262566936
955,20370.744455433865
956,20032.440806414168
957,22597.080203027683
958,7457.95561368629
959,12820.9131746805
960,45592.390589975395
961,21101.936848719073
962,36662.93029020934
963,21844.588931244987
964,24327.516108981425
965,16538.408017671663
966,16128.611204546403
967,26257.45887934774
968,29986.45828036432
969,25419.72037140119
970,17236.40653441995
971,32589.184228743125
972,25531.946160901745
973,25499.390379646928
974,32153.39233580833
975,20235.359558802764
976,19269.67282301335
977,18712.47181251835
978,20476.193393261183
979,31062.655037716744
980,28274.224742969007
981,9119.876896399956
982,18285.69318929331
983,23987.937995981403
984,18071.427935564232
985,15350.85636377833
986,12747.203085010808
987,20509.979779763158
988,25445.407414205452
989,27781.793595994917
990,27825.457631945083
991,16770.800189338355
992,31485.5070426878
993,29307.625050491726
994,16128.696562936702
995,9863.488422655577
996,16128.836610688995
997,20399.45723516116
998,31640.555437453062
999,30353.62787635568
1000,20150.71394715392
1001,15849.481804435864
1002,16254.35400165407
1003,18931.017749929288
1004,11373.643463489356
1005,19098.35127667506
1006,15561.176780789294
1007,9285.05064753613
1008,13665.941546726483
1009,18271.371559601834
1010,45193.87921126746
1011,43542.74575054689
1012,16211.761870107577
1013,13268.425928490156
1014,29992.054430194552
1015,13835.312689108488
1016,13495.748308530985
1017,41134.38504123224
1018,16903.928866426173
1019,13051.439173428624
1020,18518.95354635009
1021,46699.850369451575
1022,23628.524078974475
1023,29739.43127820857
1024,21138.983806396795
1025,12261.453088749202
1026,51322.20563619219
1027,33269.049162736446
1028,24741.913369342372
1029,15335.242280496865
1030,8903.098915923772
1031,19437.95441511686
1032,20636.366192275058
1033,24299.25315395597
1034,19183.174604923606
1035,20552.695015584268
1036,11317.501708499647
1037,35470.67111013752
1038,29358.119353173002
1039,14675.929001808363
1040,15385.727023563397
1041,12364.667174305378
1042,24589.920097487706
1043,17515.599219582004
1044,23027.059066647013
1045,11976.226684199895
1046,15957.115076310678
1047,16042.393659621019
1048,9930.383712357987
1049,37863.68626531369
1050,10728.29175496873
1051,14001.050214953417
1052,26160.749878577582
1053,11864.92393126109
1054,16331.31039581011
1055,19519.126378621513
1056,26785.84721924339
1057,10466.307807917989
1058,22949.402658553965
1059,22432.991017267832
1060,14713.573672668866
1061,8600.917448575752
1062,15463.961636070906
1063,10949.456123288586
1064,32969.920175810774
1065,27134.882690981543
1066,14195.814856179062
1067,16061.003206611955
1068,37266.3395376742
1069,12069.055389915347
1070,10050.45020362692
1071,21058.350476248655
1072,23595.20090666284
1073,13360.81308488017
1074,13730.001767972415
1075,16815.29052223791
1076,14640.28370679406
1077,13679.233776777683
1078,11499.728567891068
1079,17385.414013388032
1080,24288.782698974406
1081,11876.520761497412
1082,11828.406382219151
1083,23394.916658961072
1084,18098.216482571366
1085,14767.43924868545
1086,9511.595182191468
1087,24589.540431382735
1088,9456.01266915658
1089,11487.195402522182
1090,18953.74749721278
1091,15896.834605084761
1092,42770.30252523493
1093,15174.456146442793
1094,25377.61201600037
1095,33871.18565937601
1096,22244.323367065466
1097,20908.34656148206
1098,19344.29188161173
1099,15985.897612321818
1100,16663.78818788364
1101,30346.04414127851
1102,20975.79126498861
1103,13698.210722741669
1104,21595.572580042714
1105,15549.850820288824
1106,12394.38025187482
1107,23054.45077270505
1108,20939.6517977436
1109,13988.18044925752
1110,18113.301796427655
1111,20682.540023252768
1112,16132.052901676889
1113,29630.100770171386
1114,23361.63467017564
1115,12600.026147976367
1116,9613.857980600369
1117,23894.92857016572
1118,15195.038594455982
1119,20771.205164054605
1120,15192.088439846459
1121,34153.32450411658
1122,18676.462666723404
1123,17783.579481137527
1124,31785.21902676353
1125,31992.602266363487
1126,23671.604547510975
1127,24078.030569211907
1128,25889.26366777536
1129,30927.41066904532
1130,19880.799191314007
1131,28452.629138624758
1132,14628.435947684253
1133,12852.913385942646
1134,40746.453769073036
1135,24779.204596875225
1136,18125.104556038707
1137,21678.914385293574
1138,16719.827623190682
1139,23706.912767729842
1140,13698.210722741669
1141,22943.311903456084
1142,23578.65641988024
1143,31058.358626138433
1144,26627.99348448043
1145,17106.66224433421
1146,16835.296546764217
1147,29621.042370160296
1148,19842.351870396014
1149,18707.3242375795
1150,9248.041138958388
1151,19489.080991650906
1152,16648.97346084639
1153,40319.03676331885
1154,41428.73245183546
1155,28059.22535166556
1156,30461.95367399225
1157,21932.67745265536
1158,15312.26334037996
1159,20874.109614009278
1160,22764.53877558918
1161,13212.858969356306
1162,23482.81927296368
1163,38162.79874330003
1164,18973.995252492245
1165,24577.934354545734
1166,16418.488890884728
1167,17617.82757569999
1168,18795.474040664318
1169,15705.568308872475
1170,39457.12951939049
1171,30386.19841165869
1172,24072.12260527647
1173,26985.774893625825
1174,9248.041138958388
1175,18101.669977449965
1176,14110.329259776265
1177,19069.59964622818
1178,28539.24149376816
1179,11030.716223337995
1180,27402.07308538633
1181,27870.84874738237
1182,24923.780740515358
1183,24299.25315395597
1184,17590.273103120388
1185,18597.393400886733
1186,19844.637029844725
1187,28092.852802604644
1188,17935.33879161554
1189,21085.585162554704
1190,38319.46265682059
1191,19442.550741583465
1192,14857.528707667889
1193,24706.55095435743
1194,9736.027133335489
1195,9988.442018555204
1196,14971.30767961814
1197,14770.833027825238
1198,16986.327447487693
1199,29043.599478199427
1200,24761.52086894284
1201,17883.766018233913
1202,12649.778972832495
1203,27041.773716989515
1204,12917.995898654097
1205,8765.035736745185
1206,20450.20568379201
1207,30910.299968235206
1208,31889.175517879004
1209,31818.43690391649
1210,8851.38975591511
1211,18535.38371292288
1212,11119.877499151251
1213,26939.608903233082
1214,21277.948403382146
1215,18142.864481234814
1216,20250.876685984007
1217,19301.030862250693
1218,26719.884384964458
1219,29510.614766367118
1220,16710.9902516355
1221,11674.088813081102
1222,9223.833681740809
1223,23619.193217107593
1224,13543.2971805878
1225,19127.063721151782
1226,24816.050739658433
1227,34200.23141013124
1228,23893.24635200813
1229,13746.58732960636
1230,27670.424804968257
1231,29808.444423902696
1232,18481.557530212518
1233,19324.363881362253
1234,18802.98388308347
1235,16375.23374050783
1236,11487.195402522182
1237,21579.772600515662
1238,28857.2790681747
1239,19855.412851705714
1240,22332.5100683877
1241,42962.84576556785
1242,33656.88708695897
1243,22800.059033954512
1244,17733.13926984437
1245,26125.02714243019
1246,29965.454476265986
1247,24876.429249299814
1248,20858.68783581111
1249,14812.445835459408
1250,10632.247146714382
1251,22495.717843686558
1252,15773.961713620449
1253,27319.91412764461
1254,14368.941707830027
1255,22879.38696052457
1256,33126.945867402064
1257,17291.383745620886
1258,19265.651393241493
1259,22147.53408252869
1260,27463.560569967343
1261,33456.2281458879
1262,26341.383295118398
1263,25778.68756700075
1264,19949.12877245219
1265,25473.315800969882
1266,29543.521941127627
1267,15795.736293204514
1268,15780.255311077399
1269,18615.842368306272
1270,43843.140766622004
1271,28480.23721425633
1272,17516.29127861458
1273,20910.338098620727
1274,11116.431778637623
1275,15644.794215377071
1276,26600.815750886028
1277,18758.078750892048
1278,11498.17423616192
1279,20125.94766041887
1280,18989.184385779463
1281,14079.036229499343
1282,22697.04060124042
1283,28134.206038301345
1284,20340.526105744106
1285,21378.043086150617
1286,18851.543274688498
1287,12138.39063257685
1288,9390.291729455263
1289,10452.849524854902
1290,20474.78332748632
1291,17943.2769456591
1292,15612.583732115812
1293,12365.442921136671
1294,23922.79751976115
1295,16615.04808259553
1296,20748.290761991226
1297,7354.6404868344025
1298,13197.639126844488
1299,22741.556733112368
1300,12430.004829707199
1301,20159.50533453482
1302,20855.12957982526
1303,14330.802395994608
1304,17417.726852311796
1305,21258.782070902853
1306,15549.708097012719
1307,15489.220117297398
1308,42362.861866162966
1309,17597.727409217838
1310,18518.41359121615
1311,23138.19793589598
1312,32883.1460066892
1313,15900.022857351383
1314,17849.94876859774
1315,20478.84174678513
1316,20217.94734197869
1317,17723.305834738505
1318,21659.372909127702
1319,28805.993108609444
1320,13982.29085065845
1321,22810.790764716636
1322,34850.494446713805
1323,14637.114018760964
1324,28848.58257612803
1325,26912.7640033978
1326,29502.831638324515
1327,30045.82034728326
1328,45916.37701493515
1329,10463.127737325027
1330,19035.303547716456
1331,32677.45469473624
1332,19117.5675157182
1333,26985.774893625825
1334,14019.675160365408
1335,40134.90597801993
1336,13780.350010756873
1337,13268.425928490156
1338,22432.991017267832
1339,23260.875262634057
1340,34332.25203798334
1341,38750.21664612277
1342,12118.295077908411
1343,12113.833477979715
1344,13051.439173428624
1345,21404.54326528167
1346,23296.507828899626
1347,19771.488435935058
1348,12378.19405773378
1349,26663.722828652793
1350,17562.531091542234
1351,34883.485061757885
1352,21244.42935743924
1353,11038.574501535815
1354,27680.10231521454
1355,14330.802395994608
1356,11226.82589416999
1357,20315.68897063023
1358,22652.765752582545
1359,11616.078913134887
1360,13929.121277518438
1361,29808.444423902696
